aegis_path,subsystem,phase,status,evidence,notes
web/src/components/ToolCall.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/icons.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/components/ui.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/index.css,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/lib/api.ts,dashboard-ui,phase-10-extensions,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Adds typed ExtensionStatus payload for dashboard UI consumers.
web/src/lib/cn.ts,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/lib/desktop.ts,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Typed lifecycle descriptor for Electron bridge consumers.
web/src/lib/format.ts,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/lib/nav.ts,dashboard-ui,phase-11-security,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Security page is available under System navigation.
web/src/lib/pluginNav.ts,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/lib/transcript.ts,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/lib/useApi.ts,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/main.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Agents.tsx,dashboard-ui,phase-8-automation,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Live Agents now includes the background jobs control panel.
web/src/pages/Analytics.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Channels.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Chat.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/ChatGraphical.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/CommandCenter.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Config.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Cron.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/DesktopShell.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,"Operations rail displays lifecycle state, update stage, port/mode, and crash history."
web/src/pages/Docs.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Files.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/GraphicalChat.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Kanban.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Keys.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Logs.tsx,dashboard-ui,phase-12-product,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Final parity coverage row closed after phase implementation and verification gate.
web/src/pages/Mcp.tsx,dashboard-ui,phase-10-extensions,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,MCP page shows tool filter mode plus selected/excluded tool counts per server.
web/src/pages/Memory.tsx,dashboard-ui,phase-9-memory-skills,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,Memory/skills dashboard parity slice verified alongside focused memory tests; provider provenance is a later deeper enhancement.
web/src/pages/Models.tsx,dashboard-ui,phase-4-providers,complete,Dashboard parity verified by npm run typecheck and npm run build inside scripts/verify_all.sh; web_dist regenerated successfully.,"Models page now displays full provider matrix with live probe, last error, fallback chain, audio/capability badges, limits, and pricing."
